HITId,WorkerId,batch,variable,value,English,country,answer
adjH9,adjS77,1,Input.id_33,filler_0_15,TRUE,TRUE,10
adjH58,adjS150,1,Input.id_33,surprising-twenty-blocks-sent-distance-2,TRUE,TRUE,8
adjH145,adjS179,1,Input.id_33,filler_0_18,TRUE,TRUE,2
adjH27,adjS101,1,Input.id_33,devastating-five-hours-sent-temporal-2,TRUE,TRUE,6
adjH96,adjS69,1,Input.id_33,mediocre-five-teammates-sent-human-2,FALSE,FALSE,7
adjH79,adjS102,1,Input.id_33,filler_0_16,TRUE,TRUE,3
adjH154,adjS34,1,Input.id_33,filler_0_14,TRUE,TRUE,2
adjH39,adjS170,1,Input.id_33,filler_1_10,TRUE,TRUE,9
adjH53,adjS67,1,Input.id_33,filler_0_18,TRUE,TRUE,2
adjH54,adjS196,1,Input.id_33,disappointing-five-cans-sent-objects-0,TRUE,TRUE,8
adjH161,adjS159,1,Input.id_33,substantial-five-steps-sent-distance-2,TRUE,TRUE,10
adjH127,adjS64,1,Input.id_33,filler_1_13,TRUE,TRUE,10
adjH11,adjS99,1,Input.id_33,whopping-five-blocks-sent-distance-1,TRUE,TRUE,9
adjH131,adjS28,1,Input.id_33,filler_0_17,TRUE,TRUE,1
adjH82,adjS199,1,Input.id_33,paltry-three-Americans-sent-human-2,TRUE,TRUE,10
adjH186,adjS189,1,Input.id_33,uninviting-twenty-yards-sent-distance-0,TRUE,TRUE,2
adjH143,adjS91,1,Input.id_33,uninviting-twenty-meters-sent-distance-0,TRUE,TRUE,10
adjH132,adjS35,1,Input.id_33,filler_0_16,TRUE,TRUE,4
adjH64,adjS33,1,Input.id_33,filler_1_13,TRUE,TRUE,10
adjH162,adjS136,1,Input.id_33,filler_1_11,TRUE,TRUE,10
adjH159,adjS20,1,Input.id_33,ugly-twenty-chairs-sent-objects-2,TRUE,FALSE,2
adjH75,adjS49,1,Input.id_33,hefty-three-blocks-sent-distance-1,TRUE,TRUE,8
adjH103,adjS13,1,Input.id_33,filler_1_4,TRUE,TRUE,10
adjH179,adjS165,1,Input.id_33,filler_1_13,TRUE,TRUE,10
adjH112,adjS86,1,Input.id_33,filler_1_9,TRUE,TRUE,10
adjH84,adjS155,1,Input.id_33,impressive-five-bananas-sent-objects-0,TRUE,TRUE,9
adjH33,adjS82,1,Input.id_33,unsatisfying-twenty-hours-sent-temporal-1,TRUE,TRUE,8
adjH69,adjS132,1,Input.id_33,filler_0_18,TRUE,TRUE,2
adjH24,adjS131,1,Input.id_33,staggering-five-blocks-sent-distance-1,TRUE,TRUE,10
adjH122,adjS113,1,Input.id_33,filler_0_18,TRUE,TRUE,2
adjH22,adjS76,1,Input.id_33,filler_1_12,TRUE,TRUE,10
adjH155,adjS8,1,Input.id_33,ugly-twenty-years-sent-temporal-1,TRUE,TRUE,7
adjH60,adjS149,1,Input.id_33,tall-five-belts-sent-objects-1,TRUE,TRUE,3
adjH21,adjS195,1,Input.id_33,extra-three-months-sent-temporal-2,TRUE,TRUE,9
adjH102,adjS110,1,Input.id_33,meager-three-months-sent-temporal-2,TRUE,TRUE,4
adjH130,adjS58,1,Input.id_33,filler_0_3,TRUE,TRUE,1
adjH173,adjS37,1,Input.id_33,unsatisfying-three-operas-sent-art-1,TRUE,TRUE,8
adjH80,adjS137,1,Input.id_33,filler_1_13,TRUE,TRUE,10
adjH105,adjS117,1,Input.id_33,filler_0_17,TRUE,TRUE,1
adjH129,adjS92,1,Input.id_33,unsatisfying-twenty-yards-sent-distance-2,TRUE,TRUE,9
adjH199,adjS193,1,Input.id_33,devastating-twenty-blocks-sent-distance-2,TRUE,TRUE,8
adjH7,adjS50,1,Input.id_33,filler_1_5,TRUE,TRUE,1
adjH194,adjS95,1,Input.id_33,filler_0_16,TRUE,TRUE,3
adjH76,adjS29,1,Input.id_33,filler_0_3,TRUE,TRUE,2
adjH86,adjS134,1,Input.id_33,shy-five-lawyers-sent-human-2,TRUE,TRUE,3
adjH147,adjS174,1,Input.id_33,record-setting-three-apples-sent-objects-2,TRUE,TRUE,7
adjH168,adjS90,1,Input.id_33,filler_0_16,TRUE,TRUE,5
adjH90,adjS190,1,Input.id_33,measly-three-paintings-sent-art-1,TRUE,TRUE,3
adjH8,adjS112,1,Input.id_33,pathetic-five-yards-sent-distance-2,TRUE,TRUE,2
adjH31,adjS4,1,Input.id_33,filler_0_2,TRUE,TRUE,5
adjH106,adjS36,1,Input.id_33,filler_1_12,TRUE,TRUE,10
adjH177,adjS138,1,Input.id_33,meager-twenty-athletes-sent-human-1,TRUE,TRUE,8
adjH83,adjS148,1,Input.id_33,meager-five-operas-sent-art-0,TRUE,TRUE,10
adjH114,adjS129,1,Input.id_33,filler_0_3,TRUE,TRUE,2
adjH67,adjS68,1,Input.id_33,filler_0_15,TRUE,TRUE,4
adjH188,adjS177,1,Input.id_33,filler_0_17,TRUE,TRUE,1
adjH32,adjS75,1,Input.id_33,measly-five-hours-sent-temporal-1,TRUE,TRUE,10
adjH91,adjS66,1,Input.id_33,filler_0_18,TRUE,TRUE,2
adjH6,adjS116,1,Input.id_33,unsatisfying-five-actors-sent-human-2,TRUE,TRUE,6
adjH97,adjS65,1,Input.id_33,uninviting-twenty-paintings-sent-art-0,TRUE,TRUE,9
adjH138,adjS55,1,Input.id_33,hopeful-five-actors-sent-human-0,TRUE,TRUE,10
adjH49,adjS97,1,Input.id_33,filler_0_7,TRUE,TRUE,3
adjH163,adjS40,1,Input.id_33,ugly-twenty-pages-sent-unitlike-1,TRUE,TRUE,10
adjH51,adjS105,1,Input.id_33,filler_0_15,TRUE,TRUE,2
adjH128,adjS119,1,Input.id_33,filler_0_2,TRUE,TRUE,3
adjH36,adjS96,1,Input.id_33,filler_1_10,TRUE,TRUE,10
adjH52,adjS12,1,Input.id_33,filler_0_16,TRUE,TRUE,2
adjH68,adjS22,1,Input.id_33,large-three-forks-sent-objects-2,TRUE,TRUE,9
adjH160,adjS81,1,Input.id_33,disappointing-twenty-years-sent-temporal-0,TRUE,TRUE,8
adjH142,adjS72,1,Input.id_33,filler_0_17,TRUE,TRUE,1
adjH116,adjS103,1,Input.id_33,disgusting-five-chairs-sent-objects-1,TRUE,TRUE,8
adjH109,adjS157,1,Input.id_33,filler_0_7,TRUE,TRUE,2
adjH56,adjS171,1,Input.id_33,unsatisfying-twenty-bankers-sent-human-1,TRUE,TRUE,9
adjH10,adjS127,1,Input.id_33,filler_0_7,TRUE,TRUE,1
adjH45,adjS11,1,Input.id_33,small-three-bankers-sent-human-0,TRUE,TRUE,8
adjH30,adjS147,1,Input.id_33,filler_1_13,TRUE,TRUE,10
adjH196,adjS118,1,Input.id_33,staggering-five-actors-sent-human-1,TRUE,TRUE,10
adjH2,adjS107,1,Input.id_33,filler_0_14,TRUE,TRUE,6
adjH113,adjS23,1,Input.id_33,unsatisfying-three-steps-sent-distance-2,TRUE,TRUE,2
adjH93,adjS125,1,Input.id_33,filler_1_8,TRUE,FALSE,9
adjH48,adjS198,1,Input.id_33,filler_1_9,TRUE,TRUE,10
adjH181,adjS145,1,Input.id_33,astonishing-five-forks-sent-objects-0,TRUE,TRUE,8
adjH94,adjS39,1,Input.id_33,measly-twenty-blocks-sent-distance-0,TRUE,TRUE,10
adjH12,adjS42,1,Input.id_33,filler_1_11,TRUE,TRUE,10
adjH104,adjS192,1,Input.id_33,paltry-twenty-operas-sent-art-1,TRUE,TRUE,9
adjH170,adjS10,1,Input.id_33,lovely-three-months-sent-temporal-0,TRUE,NA,10
adjH185,adjS130,1,Input.id_33,filler_0_15,TRUE,TRUE,4
adjH120,adjS121,1,Input.id_33,filler_1_10,TRUE,TRUE,10
adjH35,adjS142,1,Input.id_33,filler_0_15,TRUE,TRUE,10
adjH172,adjS38,1,Input.id_33,disappointing-five-meals-sent-unitlike-1,TRUE,TRUE,9
adjH95,adjS84,1,Input.id_33,devastating-twenty-blocks-sent-distance-0,FALSE,FALSE,4
adjH125,adjS47,1,Input.id_33,lovely-five-movies-sent-art-1,TRUE,TRUE,9
adjH133,adjS153,1,Input.id_33,mediocre-five-teammates-sent-human-0,TRUE,TRUE,9
adjH23,adjS146,1,Input.id_33,filler_1_5,TRUE,TRUE,7
adjH107,adjS2,1,Input.id_33,filler_1_11,TRUE,TRUE,10
adjH5,adjS185,1,Input.id_33,filler_1_4,TRUE,TRUE,9
adjH198,adjS93,1,Input.id_33,soothing-twenty-belts-sent-objects-1,TRUE,TRUE,7
adjH197,adjS15,1,Input.id_33,filler_1_1,TRUE,TRUE,10
adjH137,adjS135,1,Input.id_33,filler_1_9,TRUE,TRUE,10
adjH55,adjS133,1,Input.id_33,soothing-twenty-meals-sent-unitlike-1,TRUE,TRUE,10
adjH152,adjS44,1,Input.id_33,filler_0_15,TRUE,TRUE,4
adjH193,adjS14,1,Input.id_33,astonishing-three-meters-sent-distance-2,TRUE,TRUE,9
adjH44,adjS120,1,Input.id_33,filler_1_8,TRUE,TRUE,7
adjH66,adjS144,1,Input.id_33,filler_1_1,TRUE,TRUE,10
adjH15,adjS3,1,Input.id_33,whopping-five-doctors-sent-human-1,TRUE,TRUE,9
adjH57,adjS194,1,Input.id_33,lovely-five-athletes-sent-human-0,TRUE,TRUE,8
adjH124,adjS108,1,Input.id_33,astonishing-five-meals-sent-unitlike-2,TRUE,TRUE,8
adjH74,adjS54,1,Input.id_33,filler_0_17,TRUE,TRUE,1
adjH123,adjS169,1,Input.id_33,lovely-twenty-shows-sent-art-0,TRUE,TRUE,6
adjH156,adjS124,1,Input.id_33,shy-five-bankers-sent-human-1,TRUE,TRUE,2
adjH135,adjS88,1,Input.id_33,mere-twenty-Americans-sent-human-0,FALSE,TRUE,10
adjH182,adjS166,1,Input.id_33,filler_0_14,TRUE,TRUE,10
adjH43,adjS164,1,Input.id_33,staggering-twenty-days-sent-temporal-1,FALSE,TRUE,9
adjH153,adjS45,1,Input.id_33,filler_1_4,FALSE,TRUE,10
adjH101,adjS7,1,Input.id_33,lovely-twenty-bananas-sent-objects-2,TRUE,TRUE,9
adjH111,adjS106,1,Input.id_33,filler_1_8,FALSE,TRUE,9
adjH40,adjS59,1,Input.id_33,staggering-five-months-sent-temporal-2,TRUE,TRUE,6
adjH139,adjS167,1,Input.id_33,paltry-three-yards-sent-distance-1,TRUE,TRUE,10
adjH17,adjS56,1,Input.id_33,extra-three-soldiers-sent-human-0,TRUE,TRUE,8
adjH169,adjS173,1,Input.id_33,soothing-three-years-sent-temporal-1,TRUE,TRUE,10
adjH191,adjS16,1,Input.id_33,substantial-five-pages-sent-unitlike-2,TRUE,TRUE,9
adjH187,adjS63,1,Input.id_33,pathetic-five-operas-sent-art-1,TRUE,TRUE,5
adjH16,adjS158,1,Input.id_33,filler_0_3,TRUE,TRUE,4
adjH100,adjS70,1,Input.id_33,filler_0_16,TRUE,TRUE,3
adjH192,adjS43,1,Input.id_33,filler_0_7,TRUE,TRUE,1
adjH88,adjS79,1,Input.id_33,filler_1_12,TRUE,TRUE,10
adjH200,adjS30,1,Input.id_33,filler_0_3,TRUE,TRUE,1
adjH77,adjS1,1,Input.id_33,filler_1_4,TRUE,TRUE,10
adjH4,adjS19,1,Input.id_33,whopping-twenty-acts-sent-unitlike-1,TRUE,TRUE,7
adjH148,adjS126,1,Input.id_33,filler_0_14,TRUE,TRUE,10
adjH61,adjS184,1,Input.id_33,filler_1_10,TRUE,TRUE,7
adjH178,adjS71,1,Input.id_33,filler_0_15,TRUE,TRUE,1
adjH38,adjS141,1,Input.id_33,filler_1_1,TRUE,TRUE,10
adjH92,adjS191,1,Input.id_33,filler_0_3,TRUE,TRUE,2
adjH158,adjS52,1,Input.id_33,filler_0_3,TRUE,TRUE,3
adjH134,adjS89,1,Input.id_33,filler_1_8,TRUE,TRUE,2
adjH117,adjS152,1,Input.id_33,filler_0_18,TRUE,TRUE,2
adjH140,adjS41,1,Input.id_33,filler_0_16,TRUE,TRUE,6
adjH110,adjS122,1,Input.id_33,disgusting-five-operas-sent-art-1,TRUE,TRUE,7
adjH115,adjS5,1,Input.id_33,filler_1_10,TRUE,TRUE,10
adjH118,adjS24,1,Input.id_33,extra-three-yards-sent-distance-0,TRUE,TRUE,1
adjH47,adjS31,1,Input.id_33,filler_0_3,TRUE,TRUE,1
adjH73,adjS180,1,Input.id_33,mere-three-yards-sent-distance-1,TRUE,TRUE,7
adjH71,adjS18,1,Input.id_33,astonishing-three-pencils-sent-objects-0,TRUE,TRUE,8
adjH25,adjS197,1,Input.id_33,filler_0_3,TRUE,TRUE,2
adjH85,adjS161,1,Input.id_33,charming-five-shows-sent-art-0,TRUE,TRUE,7
adjH184,adjS128,1,Input.id_33,staggering-three-months-sent-temporal-2,TRUE,TRUE,10
adjH166,adjS154,1,Input.id_33,filler_0_16,TRUE,TRUE,2
adjH28,adjS26,1,Input.id_33,filler_1_9,TRUE,TRUE,10
adjH176,adjS140,1,Input.id_33,filler_1_9,TRUE,TRUE,10
adjH70,adjS114,1,Input.id_33,uninviting-three-steps-sent-distance-0,TRUE,TRUE,3
adjH180,adjS27,1,Input.id_33,filler_0_6,TRUE,TRUE,1
adjH46,adjS53,1,Input.id_33,pathetic-five-steps-sent-distance-2,TRUE,TRUE,10
adjH98,adjS17,1,Input.id_33,grinning-three-athletes-sent-human-2,TRUE,TRUE,2
adjH108,adjS115,1,Input.id_33,beautiful-twenty-meters-sent-distance-1,FALSE,FALSE,10
adjH13,adjS78,1,Input.id_33,impressive-five-yards-sent-distance-0,TRUE,TRUE,9
adjH121,adjS94,1,Input.id_33,enchanting-three-athletes-sent-human-0,FALSE,TRUE,6
adjH18,adjS187,1,Input.id_33,surprising-twenty-days-sent-temporal-2,TRUE,TRUE,8
adjH19,adjS46,1,Input.id_34,filler_0_7,TRUE,TRUE,2
adjH149,adjS61,1,Input.id_34,filler_0_2,FALSE,FALSE,10
adjH174,adjS9,1,Input.id_34,filler_1_5,TRUE,TRUE,2
adjH1,adjS176,1,Input.id_34,surprising-five-years-sent-temporal-2,TRUE,TRUE,9
adjH167,adjS175,1,Input.id_34,lovely-twenty-steps-sent-distance-1,TRUE,TRUE,10
adjH62,adjS80,1,Input.id_34,filler_1_11,TRUE,TRUE,10
adjH175,adjS74,1,Input.id_34,filler_0_3,TRUE,TRUE,1
adjH59,adjS182,1,Input.id_34,hefty-three-operas-sent-art-1,TRUE,TRUE,8
adjH72,adjS60,1,Input.id_34,staggering-five-feet-sent-distance-0,TRUE,TRUE,10
adjH99,adjS83,1,Input.id_34,filler_1_12,TRUE,TRUE,10
adjH195,adjS183,1,Input.id_34,impressive-twenty-yards-sent-distance-2,TRUE,TRUE,9
adjH150,adjS168,1,Input.id_34,filler_1_13,TRUE,TRUE,10
adjH42,adjS51,1,Input.id_34,substantial-twenty-movies-sent-art-0,TRUE,TRUE,10
adjH20,adjS109,1,Input.id_34,mere-twenty-paragraphs-sent-unitlike-0,TRUE,TRUE,10
adjH14,adjS181,1,Input.id_34,filler_0_17,TRUE,TRUE,2
adjH144,adjS123,1,Input.id_34,disgusting-twenty-books-sent-art-0,TRUE,TRUE,10
adjH151,adjS48,1,Input.id_34,filler_0_14,FALSE,FALSE,2
adjH164,adjS100,1,Input.id_34,lovely-five-paintings-sent-art-2,TRUE,TRUE,8
adjH81,adjS143,1,Input.id_34,remarkable-three-blocks-sent-distance-1,TRUE,TRUE,9
adjH126,adjS98,1,Input.id_34,surprising-five-months-sent-temporal-0,TRUE,TRUE,10
adjH190,adjS87,1,Input.id_34,unsatisfying-three-doctors-sent-human-1,TRUE,TRUE,3
adjH171,adjS21,1,Input.id_34,filler_0_3,TRUE,TRUE,3
adjH29,adjS25,1,Input.id_34,enchanting-three-yards-sent-distance-1,TRUE,TRUE,10
adjH34,adjS172,1,Input.id_34,filler_0_17,TRUE,TRUE,1
adjH63,adjS200,1,Input.id_34,haunting-five-operas-sent-art-2,TRUE,TRUE,6
adjH37,adjS62,1,Input.id_34,filler_0_3,TRUE,TRUE,2
adjH89,adjS163,1,Input.id_34,uninviting-three-awards-sent-unitlike-0,TRUE,TRUE,3
adjH26,adjS73,1,Input.id_34,enchanting-twenty-steps-sent-distance-0,TRUE,TRUE,10
adjH87,adjS6,1,Input.id_34,filler_0_18,TRUE,TRUE,5
adjH50,adjS32,1,Input.id_34,filler_0_17,TRUE,TRUE,1
adjH165,adjS85,1,Input.id_34,surprising-twenty-paintings-sent-art-0,TRUE,TRUE,9
adjH41,adjS188,1,Input.id_34,charming-five-meters-sent-distance-0,TRUE,TRUE,7
adjH141,adjS160,1,Input.id_34,beautiful-five-awards-sent-unitlike-0,TRUE,TRUE,6
adjH119,adjS57,1,Input.id_34,filler_1_13,TRUE,TRUE,10
adjH189,adjS186,1,Input.id_34,lovely-three-operas-sent-art-1,TRUE,TRUE,8
adjH136,adjS156,1,Input.id_34,lovely-five-pianists-sent-human-0,TRUE,TRUE,10
adjH78,adjS178,1,Input.id_34,filler_0_17,TRUE,TRUE,2
adjH183,adjS139,1,Input.id_34,lovely-twenty-steps-sent-distance-2,TRUE,TRUE,9
adjH65,adjS104,1,Input.id_34,disappointing-three-belts-sent-objects-1,TRUE,TRUE,10
adjH146,adjS162,1,Input.id_34,hefty-five-students-sent-human-0,TRUE,TRUE,10
adjH157,adjS151,1,Input.id_34,extra-five-movies-sent-art-2,TRUE,TRUE,10
adjH3,adjS111,1,Input.id_34,filler_1_13,TRUE,TRUE,10
adjH9,adjS77,1,Input.id_34,pathetic-twenty-weeks-sent-temporal-1,TRUE,TRUE,10
adjH58,adjS150,1,Input.id_34,filler_1_4,TRUE,TRUE,5
adjH145,adjS179,1,Input.id_34,staggering-twenty-weeks-sent-temporal-2,TRUE,TRUE,10
adjH27,adjS101,1,Input.id_34,meager-five-yards-sent-distance-2,TRUE,TRUE,9
adjH96,adjS69,1,Input.id_34,impressive-five-steps-sent-distance-2,FALSE,FALSE,9
adjH79,adjS102,1,Input.id_34,orange-five-trays-sent-objects-0,TRUE,TRUE,2
adjH154,adjS34,1,Input.id_34,devastating-twenty-Americans-sent-human-0,TRUE,TRUE,4
adjH39,adjS170,1,Input.id_34,filler_1_11,TRUE,TRUE,10
adjH53,adjS67,1,Input.id_34,uninviting-five-months-sent-temporal-0,TRUE,TRUE,10
adjH54,adjS196,1,Input.id_34,filler_1_10,TRUE,TRUE,10
adjH161,adjS159,1,Input.id_34,filler_1_10,TRUE,TRUE,1
adjH127,adjS64,1,Input.id_34,filler_0_6,TRUE,TRUE,2
adjH11,adjS99,1,Input.id_34,filler_0_3,TRUE,TRUE,5
adjH131,adjS28,1,Input.id_34,fancy-three-doctors-sent-human-0,TRUE,TRUE,8
adjH82,adjS199,1,Input.id_34,impressive-three-awards-sent-unitlike-0,TRUE,TRUE,10
adjH186,adjS189,1,Input.id_34,disgusting-twenty-paragraphs-sent-unitlike-2,TRUE,TRUE,5
adjH143,adjS91,1,Input.id_34,disappointing-five-months-sent-temporal-1,TRUE,TRUE,10
adjH132,adjS35,1,Input.id_34,filler_1_11,TRUE,TRUE,9
adjH64,adjS33,1,Input.id_34,charming-three-books-sent-art-2,TRUE,TRUE,6
adjH162,adjS136,1,Input.id_34,unsatisfying-three-trays-sent-objects-1,TRUE,TRUE,10
adjH159,adjS20,1,Input.id_34,filler_0_7,TRUE,FALSE,2
adjH75,adjS49,1,Input.id_34,filler_0_3,TRUE,TRUE,2
adjH103,adjS13,1,Input.id_34,filler_0_2,TRUE,TRUE,3
adjH179,adjS165,1,Input.id_34,filler_1_1,TRUE,TRUE,10
adjH112,adjS86,1,Input.id_34,filler_1_8,TRUE,TRUE,9
adjH84,adjS155,1,Input.id_34,incredible-three-meters-sent-distance-1,TRUE,TRUE,6
adjH33,adjS82,1,Input.id_34,filler_1_10,TRUE,TRUE,10
adjH69,adjS132,1,Input.id_34,beautiful-three-pianists-sent-human-0,TRUE,TRUE,5
adjH24,adjS131,1,Input.id_34,filler_0_14,TRUE,TRUE,10
adjH122,adjS113,1,Input.id_34,charming-three-movies-sent-art-0,TRUE,TRUE,8
adjH22,adjS76,1,Input.id_34,charming-three-books-sent-art-0,TRUE,TRUE,10
adjH155,adjS8,1,Input.id_34,filler_0_17,TRUE,TRUE,2
adjH60,adjS149,1,Input.id_34,filler_0_7,TRUE,TRUE,2
adjH21,adjS195,1,Input.id_34,filler_0_3,TRUE,TRUE,6
adjH102,adjS110,1,Input.id_34,filler_1_8,TRUE,TRUE,9
adjH130,adjS58,1,Input.id_34,mere-twenty-pages-sent-unitlike-0,TRUE,TRUE,7
adjH173,adjS37,1,Input.id_34,filler_0_7,TRUE,TRUE,1
adjH80,adjS137,1,Input.id_34,filler_1_11,TRUE,TRUE,10
adjH105,adjS117,1,Input.id_34,filler_0_15,TRUE,TRUE,2
adjH129,adjS92,1,Input.id_34,filler_0_3,TRUE,TRUE,5
adjH199,adjS193,1,Input.id_34,disgusting-twenty-feet-sent-distance-0,TRUE,TRUE,7
adjH7,adjS50,1,Input.id_34,filler_0_17,TRUE,TRUE,1
adjH194,adjS95,1,Input.id_34,charming-five-movies-sent-art-0,TRUE,TRUE,7
adjH76,adjS29,1,Input.id_34,bold-three-athletes-sent-human-0,TRUE,TRUE,8
adjH86,adjS134,1,Input.id_34,remarkable-five-feet-sent-distance-0,TRUE,TRUE,10
adjH147,adjS174,1,Input.id_34,filler_1_8,TRUE,TRUE,8
adjH168,adjS90,1,Input.id_34,impressive-three-lawyers-sent-human-0,TRUE,TRUE,8
adjH90,adjS190,1,Input.id_34,enchanting-five-books-sent-art-2,TRUE,TRUE,1
adjH8,adjS112,1,Input.id_34,staggering-five-months-sent-temporal-1,TRUE,TRUE,3
adjH31,adjS4,1,Input.id_34,paltry-three-operas-sent-art-0,TRUE,TRUE,9
adjH106,adjS36,1,Input.id_34,hideous-five-students-sent-human-1,TRUE,TRUE,2
adjH177,adjS138,1,Input.id_34,filler_0_17,TRUE,TRUE,2
adjH83,adjS148,1,Input.id_34,whopping-three-desks-sent-objects-2,TRUE,TRUE,9
adjH114,adjS129,1,Input.id_34,incredible-twenty-desks-sent-objects-2,TRUE,TRUE,10
adjH67,adjS68,1,Input.id_34,hefty-twenty-years-sent-temporal-2,TRUE,TRUE,7
adjH188,adjS177,1,Input.id_34,filler_0_3,TRUE,TRUE,1
adjH32,adjS75,1,Input.id_34,disappointing-three-operas-sent-art-0,TRUE,TRUE,8
adjH91,adjS66,1,Input.id_34,pathetic-twenty-belts-sent-objects-0,TRUE,TRUE,10
adjH6,adjS116,1,Input.id_34,hefty-three-paintings-sent-art-0,TRUE,TRUE,6
adjH97,adjS65,1,Input.id_34,haunting-twenty-shows-sent-art-1,TRUE,TRUE,9
adjH138,adjS55,1,Input.id_34,incredible-twenty-trays-sent-objects-1,TRUE,TRUE,10
adjH49,adjS97,1,Input.id_34,orange-twenty-cans-sent-objects-1,TRUE,TRUE,7
adjH163,adjS40,1,Input.id_34,surprising-three-books-sent-art-0,TRUE,TRUE,10
adjH51,adjS105,1,Input.id_34,unsatisfying-five-blocks-sent-distance-0,TRUE,TRUE,9
adjH128,adjS119,1,Input.id_34,enchanting-five-meters-sent-distance-2,TRUE,TRUE,10
adjH36,adjS96,1,Input.id_34,filler_0_6,TRUE,TRUE,1
adjH52,adjS12,1,Input.id_34,charming-twenty-days-sent-temporal-2,TRUE,TRUE,3
adjH68,adjS22,1,Input.id_34,devastating-twenty-acts-sent-unitlike-0,TRUE,TRUE,9
adjH160,adjS81,1,Input.id_34,filler_0_15,TRUE,TRUE,5
adjH142,adjS72,1,Input.id_34,enchanting-five-lawyers-sent-human-1,TRUE,TRUE,5
adjH116,adjS103,1,Input.id_34,uninviting-five-cans-sent-objects-0,TRUE,TRUE,5
adjH109,adjS157,1,Input.id_34,haunting-twenty-acts-sent-unitlike-0,TRUE,TRUE,6
adjH56,adjS171,1,Input.id_34,pathetic-three-blocks-sent-distance-0,TRUE,TRUE,10
adjH10,adjS127,1,Input.id_34,filler_0_18,TRUE,TRUE,1
adjH45,adjS11,1,Input.id_34,filler_0_17,TRUE,TRUE,1
adjH30,adjS147,1,Input.id_34,filler_1_12,TRUE,TRUE,10
adjH196,adjS118,1,Input.id_34,record-setting-twenty-acts-sent-unitlike-1,TRUE,TRUE,10
adjH2,adjS107,1,Input.id_34,filler_1_13,TRUE,TRUE,10
adjH113,adjS23,1,Input.id_34,filler_0_15,TRUE,TRUE,7
adjH93,adjS125,1,Input.id_34,mere-three-bananas-sent-objects-1,TRUE,FALSE,6
adjH48,adjS198,1,Input.id_34,beautiful-three-shows-sent-art-1,TRUE,TRUE,8
adjH181,adjS145,1,Input.id_34,filler_0_16,TRUE,TRUE,3
adjH94,adjS39,1,Input.id_34,charming-twenty-books-sent-art-1,TRUE,TRUE,3
adjH12,adjS42,1,Input.id_34,filler_0_17,TRUE,TRUE,1
adjH104,adjS192,1,Input.id_34,filler_0_3,TRUE,TRUE,4
adjH170,adjS10,1,Input.id_34,filler_1_4,TRUE,NA,9
adjH185,adjS130,1,Input.id_34,filler_0_17,TRUE,TRUE,1
adjH120,adjS121,1,Input.id_34,soothing-five-steps-sent-distance-0,TRUE,TRUE,8
adjH35,adjS142,1,Input.id_34,filler_1_4,TRUE,TRUE,8
adjH172,adjS38,1,Input.id_34,filler_1_12,TRUE,TRUE,10
adjH95,adjS84,1,Input.id_34,filler_1_5,FALSE,FALSE,10
adjH125,adjS47,1,Input.id_34,filler_1_10,TRUE,TRUE,3
adjH133,adjS153,1,Input.id_34,filler_0_7,TRUE,TRUE,2
adjH23,adjS146,1,Input.id_34,disgusting-three-lawyers-sent-human-0,TRUE,TRUE,10
adjH107,adjS2,1,Input.id_34,filler_0_15,TRUE,TRUE,2
adjH5,adjS185,1,Input.id_34,filler_0_7,TRUE,TRUE,1
adjH198,adjS93,1,Input.id_34,filler_0_2,TRUE,TRUE,2
adjH197,adjS15,1,Input.id_34,big-five-chairs-sent-objects-0,TRUE,TRUE,5
adjH137,adjS135,1,Input.id_34,filler_0_18,TRUE,TRUE,1
adjH55,adjS133,1,Input.id_34,enchanting-five-blocks-sent-distance-2,TRUE,TRUE,2
adjH152,adjS44,1,Input.id_34,ugly-five-years-sent-temporal-0,TRUE,TRUE,8
adjH193,adjS14,1,Input.id_34,graceful-five-Americans-sent-human-1,TRUE,TRUE,10
adjH44,adjS120,1,Input.id_34,soothing-twenty-years-sent-temporal-0,TRUE,TRUE,9
adjH66,adjS144,1,Input.id_34,extra-three-blocks-sent-distance-0,TRUE,TRUE,10
adjH15,adjS3,1,Input.id_34,filler_0_15,TRUE,TRUE,2
adjH57,adjS194,1,Input.id_34,filler_1_8,TRUE,TRUE,9
adjH124,adjS108,1,Input.id_34,filler_1_11,TRUE,TRUE,10
adjH74,adjS54,1,Input.id_34,filler_0_2,TRUE,TRUE,2
adjH123,adjS169,1,Input.id_34,impressive-five-apples-sent-objects-0,TRUE,TRUE,8
adjH156,adjS124,1,Input.id_34,hefty-three-awards-sent-unitlike-0,TRUE,TRUE,7
adjH135,adjS88,1,Input.id_34,filler_0_14,FALSE,TRUE,2
adjH182,adjS166,1,Input.id_34,friendly-five-teammates-sent-human-2,TRUE,TRUE,1
adjH43,adjS164,1,Input.id_34,filler_1_1,FALSE,TRUE,9
adjH153,adjS45,1,Input.id_34,filler_1_1,FALSE,TRUE,3
adjH101,adjS7,1,Input.id_34,unsatisfying-five-years-sent-temporal-0,TRUE,TRUE,10
adjH111,adjS106,1,Input.id_34,filler_0_2,FALSE,TRUE,3
adjH40,adjS59,1,Input.id_34,filler_1_10,TRUE,TRUE,9
adjH139,adjS167,1,Input.id_34,filler_1_4,TRUE,TRUE,10
adjH17,adjS56,1,Input.id_34,filler_0_2,TRUE,TRUE,2
adjH169,adjS173,1,Input.id_34,filler_0_6,TRUE,TRUE,1
