,experiment,template,adj,num,noun,adjclass,numclass,nounclass,sent,sent_default,sent_no_plural,sent_no_mod,sent_default_nomod,sent_no_a,sent_reverse_mods,rating-sent,goodness-sent,rating-sent_default,goodness-sent_default,rating-sent_no_plural,goodness-sent_no_plural,rating-sent_no_mod,goodness-sent_no_mod,rating-sent_default_nomod,goodness-sent_default_nomod,rating-sent_no_a,goodness-sent_no_a,rating-sent_reverse_mods,goodness-sent_reverse_mods
1821,spentLondon,1,whopping,ten,weeks,adj-quant,num-low,noun-measure,The diplomat worked for a whopping ten weeks in Nairobi.,The diplomat worked for ten whopping weeks in Nairobi.,The diplomat worked for a whopping ten week in Nairobi.,The diplomat worked for a ten weeks in Nairobi.,The diplomat worked for ten weeks in Nairobi.,The diplomat worked for whopping ten weeks in Nairobi.,The diplomat worked for a ten whopping weeks in Nairobi., good,0.9975620913379915, good,0.9968861115386385, bad,0.04962095573374781, bad,0.08862710449410005, good,0.9989570867124732, good,0.9782532819282278, good,0.9720765008894191
1822,spentLondon,1,whopping,ten,months,adj-quant,num-low,noun-measure,The diplomat worked for a whopping ten months in Nairobi.,The diplomat worked for ten whopping months in Nairobi.,The diplomat worked for a whopping ten month in Nairobi.,The diplomat worked for a ten months in Nairobi.,The diplomat worked for ten months in Nairobi.,The diplomat worked for whopping ten months in Nairobi.,The diplomat worked for a ten whopping months in Nairobi., good,0.997833472815316, good,0.9971030717182439, good,0.7795366611246048, bad,0.25606821114606415, good,0.9990076331220112, good,0.9858506602928379, good,0.9873454280654966
1823,spentLondon,1,whopping,ten,years,adj-quant,num-low,noun-measure,The diplomat worked for a whopping ten years in Nairobi.,The diplomat worked for ten whopping years in Nairobi.,The diplomat worked for a whopping ten year in Nairobi.,The diplomat worked for a ten years in Nairobi.,The diplomat worked for ten years in Nairobi.,The diplomat worked for whopping ten years in Nairobi.,The diplomat worked for a ten whopping years in Nairobi., good,0.9982008183712398, good,0.9975353902501128, bad,0.08661683085551719, bad,0.010467014527566931, good,0.9994419712559864, good,0.9825522627645176, good,0.9796701995776627
1824,spentLondon,1,whopping,ten,hours,adj-quant,num-low,noun-measure,The diplomat worked for a whopping ten hours in Nairobi.,The diplomat worked for ten whopping hours in Nairobi.,The diplomat worked for a whopping ten hour in Nairobi.,The diplomat worked for a ten hours in Nairobi.,The diplomat worked for ten hours in Nairobi.,The diplomat worked for whopping ten hours in Nairobi.,The diplomat worked for a ten whopping hours in Nairobi., good,0.9974310216871495, good,0.9965490436845611, bad,0.26063396542243, bad,0.0680294374107161, good,0.9987963910190273, good,0.982218718334043, good,0.9729767045145101
1825,spentLondon,1,whopping,twenty,days,adj-quant,num-med,noun-measure,The diplomat worked for a whopping twenty days in Nairobi.,The diplomat worked for twenty whopping days in Nairobi.,The diplomat worked for a whopping twenty day in Nairobi.,The diplomat worked for a twenty days in Nairobi.,The diplomat worked for twenty days in Nairobi.,The diplomat worked for whopping twenty days in Nairobi.,The diplomat worked for a twenty whopping days in Nairobi., good,0.9966431578352241, good,0.9946651640513218, bad,0.06226740445959966, bad,0.017366493508049086, good,0.9977891874539635, good,0.9672501561156277, good,0.8620720647627033
1826,spentLondon,1,whopping,twenty,weeks,adj-quant,num-med,noun-measure,The diplomat worked for a whopping twenty weeks in Nairobi.,The diplomat worked for twenty whopping weeks in Nairobi.,The diplomat worked for a whopping twenty week in Nairobi.,The diplomat worked for a twenty weeks in Nairobi.,The diplomat worked for twenty weeks in Nairobi.,The diplomat worked for whopping twenty weeks in Nairobi.,The diplomat worked for a twenty whopping weeks in Nairobi., good,0.9960689837527732, good,0.9952802302838338, bad,0.14054810129411188, bad,0.4213993713854154, good,0.9971309087318166, good,0.9780837076165673, good,0.9624979237166799
1827,spentLondon,1,whopping,twenty,months,adj-quant,num-med,noun-measure,The diplomat worked for a whopping twenty months in Nairobi.,The diplomat worked for twenty whopping months in Nairobi.,The diplomat worked for a whopping twenty month in Nairobi.,The diplomat worked for a twenty months in Nairobi.,The diplomat worked for twenty months in Nairobi.,The diplomat worked for whopping twenty months in Nairobi.,The diplomat worked for a twenty whopping months in Nairobi., good,0.9973161011139366, good,0.9947914686843945, good,0.6455977675361024, bad,0.06876806673745317, good,0.996985652495874, good,0.9852088409641332, good,0.9800929185159164
1828,spentLondon,1,whopping,twenty,years,adj-quant,num-med,noun-measure,The diplomat worked for a whopping twenty years in Nairobi.,The diplomat worked for twenty whopping years in Nairobi.,The diplomat worked for a whopping twenty year in Nairobi.,The diplomat worked for a twenty years in Nairobi.,The diplomat worked for twenty years in Nairobi.,The diplomat worked for whopping twenty years in Nairobi.,The diplomat worked for a twenty whopping years in Nairobi., good,0.9970734474283834, good,0.9961779406334703, bad,0.15333422433297528, bad,0.013725133540774648, good,0.9989333038252654, good,0.9856278004256306, good,0.9188155353553545
1829,spentLondon,1,whopping,twenty,hours,adj-quant,num-med,noun-measure,The diplomat worked for a whopping twenty hours in Nairobi.,The diplomat worked for twenty whopping hours in Nairobi.,The diplomat worked for a whopping twenty hour in Nairobi.,The diplomat worked for a twenty hours in Nairobi.,The diplomat worked for twenty hours in Nairobi.,The diplomat worked for whopping twenty hours in Nairobi.,The diplomat worked for a twenty whopping hours in Nairobi., good,0.9967185001284296, good,0.9946719599253377, bad,0.05041007455048774, bad,0.017562057418015198, good,0.9972541116668565, good,0.9760802984023997, good,0.941249065215001
1830,spentLondon,1,whopping,fifty,days,adj-quant,num-med,noun-measure,The diplomat worked for a whopping fifty days in Nairobi.,The diplomat worked for fifty whopping days in Nairobi.,The diplomat worked for a whopping fifty day in Nairobi.,The diplomat worked for a fifty days in Nairobi.,The diplomat worked for fifty days in Nairobi.,The diplomat worked for whopping fifty days in Nairobi.,The diplomat worked for a fifty whopping days in Nairobi., good,0.9975572064879026, good,0.9955598352085816, bad,0.06363388455156926, bad,0.08861644136884339, good,0.9982896913476249, good,0.9754043314744301, good,0.9192819341972693
1831,spentLondon,1,whopping,fifty,weeks,adj-quant,num-med,noun-measure,The diplomat worked for a whopping fifty weeks in Nairobi.,The diplomat worked for fifty whopping weeks in Nairobi.,The diplomat worked for a whopping fifty week in Nairobi.,The diplomat worked for a fifty weeks in Nairobi.,The diplomat worked for fifty weeks in Nairobi.,The diplomat worked for whopping fifty weeks in Nairobi.,The diplomat worked for a fifty whopping weeks in Nairobi., good,0.9958005823181739, good,0.995525088088709, bad,0.10223165350490782, bad,0.07611083884902703, good,0.9938123402044252, good,0.9676332910889767, good,0.9500760670633779
1832,spentLondon,1,whopping,fifty,months,adj-quant,num-med,noun-measure,The diplomat worked for a whopping fifty months in Nairobi.,The diplomat worked for fifty whopping months in Nairobi.,The diplomat worked for a whopping fifty month in Nairobi.,The diplomat worked for a fifty months in Nairobi.,The diplomat worked for fifty months in Nairobi.,The diplomat worked for whopping fifty months in Nairobi.,The diplomat worked for a fifty whopping months in Nairobi., good,0.9981320937124186, good,0.9962128114564098, good,0.6063783789836252, bad,0.06797377846675878, good,0.9960385851873272, good,0.9893665679359819, good,0.9743198296920766
1833,spentLondon,1,whopping,fifty,years,adj-quant,num-med,noun-measure,The diplomat worked for a whopping fifty years in Nairobi.,The diplomat worked for fifty whopping years in Nairobi.,The diplomat worked for a whopping fifty year in Nairobi.,The diplomat worked for a fifty years in Nairobi.,The diplomat worked for fifty years in Nairobi.,The diplomat worked for whopping fifty years in Nairobi.,The diplomat worked for a fifty whopping years in Nairobi., good,0.9979045829579511, good,0.9965795032729519, bad,0.05618173381076119, bad,0.03020508337678085, good,0.999124157134463, good,0.9837667015119755, good,0.932326335683547
1834,spentLondon,1,whopping,fifty,hours,adj-quant,num-med,noun-measure,The diplomat worked for a whopping fifty hours in Nairobi.,The diplomat worked for fifty whopping hours in Nairobi.,The diplomat worked for a whopping fifty hour in Nairobi.,The diplomat worked for a fifty hours in Nairobi.,The diplomat worked for fifty hours in Nairobi.,The diplomat worked for whopping fifty hours in Nairobi.,The diplomat worked for a fifty whopping hours in Nairobi., good,0.9976065563647758, good,0.9955546519393487, bad,0.04151495584148224, bad,0.053477169829708626, good,0.9980286217237463, good,0.9772474614098386, good,0.9501886073881937
1835,spentLondon,1,whopping,500,days,adj-quant,num-high,noun-measure,The diplomat worked for a whopping 500 days in Nairobi.,The diplomat worked for 500 whopping days in Nairobi.,The diplomat worked for a whopping 500 day in Nairobi.,The diplomat worked for a 500 days in Nairobi.,The diplomat worked for 500 days in Nairobi.,The diplomat worked for whopping 500 days in Nairobi.,The diplomat worked for a 500 whopping days in Nairobi., good,0.9964689330315685, good,0.994356351556822, bad,0.03407300291390725, good,0.6268885282751807, good,0.9980781506220516, good,0.9730339259840782, good,0.9622003749855623
1836,spentLondon,1,whopping,500,weeks,adj-quant,num-high,noun-measure,The diplomat worked for a whopping 500 weeks in Nairobi.,The diplomat worked for 500 whopping weeks in Nairobi.,The diplomat worked for a whopping 500 week in Nairobi.,The diplomat worked for a 500 weeks in Nairobi.,The diplomat worked for 500 weeks in Nairobi.,The diplomat worked for whopping 500 weeks in Nairobi.,The diplomat worked for a 500 whopping weeks in Nairobi., good,0.9963313659419082, good,0.9945145420712952, bad,0.14451045786759964, bad,0.0648897049217858, good,0.9937377143582042, good,0.9772726717877753, good,0.9546262866192293
1837,spentLondon,1,whopping,500,months,adj-quant,num-high,noun-measure,The diplomat worked for a whopping 500 months in Nairobi.,The diplomat worked for 500 whopping months in Nairobi.,The diplomat worked for a whopping 500 month in Nairobi.,The diplomat worked for a 500 months in Nairobi.,The diplomat worked for 500 months in Nairobi.,The diplomat worked for whopping 500 months in Nairobi.,The diplomat worked for a 500 whopping months in Nairobi., good,0.9948919029266997, good,0.993740156968508, bad,0.07164355896591712, bad,0.016627759019180677, good,0.948359432859317, good,0.9570351488908899, good,0.9387521365071165
1838,spentLondon,1,whopping,500,years,adj-quant,num-high,noun-measure,The diplomat worked for a whopping 500 years in Nairobi.,The diplomat worked for 500 whopping years in Nairobi.,The diplomat worked for a whopping 500 year in Nairobi.,The diplomat worked for a 500 years in Nairobi.,The diplomat worked for 500 years in Nairobi.,The diplomat worked for whopping 500 years in Nairobi.,The diplomat worked for a 500 whopping years in Nairobi., good,0.9926543431898086, good,0.994128365024217, bad,0.0164016803413628, bad,0.009608109310692559, bad,0.2569170956966599, good,0.8348520712547091, good,0.9044802722984089
1839,spentLondon,1,whopping,500,hours,adj-quant,num-high,noun-measure,The diplomat worked for a whopping 500 hours in Nairobi.,The diplomat worked for 500 whopping hours in Nairobi.,The diplomat worked for a whopping 500 hour in Nairobi.,The diplomat worked for a 500 hours in Nairobi.,The diplomat worked for 500 hours in Nairobi.,The diplomat worked for whopping 500 hours in Nairobi.,The diplomat worked for a 500 whopping hours in Nairobi., good,0.9964722113201038, good,0.9944703167940672, bad,0.056645151805760574, bad,0.030222128342443755, good,0.9972396276533219, good,0.9696118172340197, good,0.9339630766774312
1840,spentLondon,1,whopping,1000,days,adj-quant,num-high,noun-measure,The diplomat worked for a whopping 1000 days in Nairobi.,The diplomat worked for 1000 whopping days in Nairobi.,The diplomat worked for a whopping 1000 day in Nairobi.,The diplomat worked for a 1000 days in Nairobi.,The diplomat worked for 1000 days in Nairobi.,The diplomat worked for whopping 1000 days in Nairobi.,The diplomat worked for a 1000 whopping days in Nairobi., good,0.9956974047990517, good,0.9909849558939712, good,0.8334653661201182, good,0.9011720095448399, good,0.9930789053627126, good,0.9668049115042114, good,0.9631700877371191
1841,spentLondon,1,whopping,1000,weeks,adj-quant,num-high,noun-measure,The diplomat worked for a whopping 1000 weeks in Nairobi.,The diplomat worked for 1000 whopping weeks in Nairobi.,The diplomat worked for a whopping 1000 week in Nairobi.,The diplomat worked for a 1000 weeks in Nairobi.,The diplomat worked for 1000 weeks in Nairobi.,The diplomat worked for whopping 1000 weeks in Nairobi.,The diplomat worked for a 1000 whopping weeks in Nairobi., good,0.9947697715242904, good,0.9892265597186131, bad,0.41944950716560014, good,0.8090185521389464, good,0.9897209215681034, good,0.9630969521933157, good,0.9653598583013724
1842,spentLondon,1,whopping,1000,months,adj-quant,num-high,noun-measure,The diplomat worked for a whopping 1000 months in Nairobi.,The diplomat worked for 1000 whopping months in Nairobi.,The diplomat worked for a whopping 1000 month in Nairobi.,The diplomat worked for a 1000 months in Nairobi.,The diplomat worked for 1000 months in Nairobi.,The diplomat worked for whopping 1000 months in Nairobi.,The diplomat worked for a 1000 whopping months in Nairobi., good,0.9943419866915505, good,0.9885000339761942, bad,0.10620437739016675, good,0.5650704304165767, good,0.9817402694566768, good,0.9183721852232307, good,0.9665107063023693
1843,spentLondon,1,whopping,1000,years,adj-quant,num-high,noun-measure,The diplomat worked for a whopping 1000 years in Nairobi.,The diplomat worked for 1000 whopping years in Nairobi.,The diplomat worked for a whopping 1000 year in Nairobi.,The diplomat worked for a 1000 years in Nairobi.,The diplomat worked for 1000 years in Nairobi.,The diplomat worked for whopping 1000 years in Nairobi.,The diplomat worked for a 1000 whopping years in Nairobi., good,0.979757579279689, good,0.98810419773559, bad,0.03773042299946394, bad,0.0954048107057367, bad,0.4057349220568818, good,0.6275713056061435, good,0.900046734305388
1844,spentLondon,1,whopping,1000,hours,adj-quant,num-high,noun-measure,The diplomat worked for a whopping 1000 hours in Nairobi.,The diplomat worked for 1000 whopping hours in Nairobi.,The diplomat worked for a whopping 1000 hour in Nairobi.,The diplomat worked for a 1000 hours in Nairobi.,The diplomat worked for 1000 hours in Nairobi.,The diplomat worked for whopping 1000 hours in Nairobi.,The diplomat worked for a 1000 whopping hours in Nairobi., good,0.9945363602689997, good,0.988060983449456, good,0.7437668105184347, good,0.6776802025306901, good,0.9907053527696836, good,0.9440387414567314, good,0.9521543994928511
1845,spentLondon,1,whopping,"10,000",days,adj-quant,num-high,noun-measure,"The diplomat worked for a whopping 10,000 days in Nairobi.","The diplomat worked for 10,000 whopping days in Nairobi.","The diplomat worked for a whopping 10,000 day in Nairobi.","The diplomat worked for a 10,000 days in Nairobi.","The diplomat worked for 10,000 days in Nairobi.","The diplomat worked for whopping 10,000 days in Nairobi.","The diplomat worked for a 10,000 whopping days in Nairobi.", good,0.998306080404017, good,0.9957551638936116, bad,0.07495052276732239, good,0.8611537233626329, good,0.9936787059772854, good,0.9839043873285214, good,0.9824077232556465
1846,spentLondon,1,whopping,"10,000",weeks,adj-quant,num-high,noun-measure,"The diplomat worked for a whopping 10,000 weeks in Nairobi.","The diplomat worked for 10,000 whopping weeks in Nairobi.","The diplomat worked for a whopping 10,000 week in Nairobi.","The diplomat worked for a 10,000 weeks in Nairobi.","The diplomat worked for 10,000 weeks in Nairobi.","The diplomat worked for whopping 10,000 weeks in Nairobi.","The diplomat worked for a 10,000 whopping weeks in Nairobi.", good,0.9956911478562193, good,0.9942463823229013, bad,0.04283819156792423, bad,0.10760193077334823, good,0.9655707400585074, good,0.9814131609825105, good,0.9750695336140127
1847,spentLondon,1,whopping,"10,000",months,adj-quant,num-high,noun-measure,"The diplomat worked for a whopping 10,000 months in Nairobi.","The diplomat worked for 10,000 whopping months in Nairobi.","The diplomat worked for a whopping 10,000 month in Nairobi.","The diplomat worked for a 10,000 months in Nairobi.","The diplomat worked for 10,000 months in Nairobi.","The diplomat worked for whopping 10,000 months in Nairobi.","The diplomat worked for a 10,000 whopping months in Nairobi.", good,0.9937478460627197, good,0.9919357648194929, bad,0.020427255125556987, bad,0.05654978701763469, good,0.9295756846634331, good,0.9575775529109617, good,0.9704689196267533
1848,spentLondon,1,whopping,"10,000",years,adj-quant,num-high,noun-measure,"The diplomat worked for a whopping 10,000 years in Nairobi.","The diplomat worked for 10,000 whopping years in Nairobi.","The diplomat worked for a whopping 10,000 year in Nairobi.","The diplomat worked for a 10,000 years in Nairobi.","The diplomat worked for 10,000 years in Nairobi.","The diplomat worked for whopping 10,000 years in Nairobi.","The diplomat worked for a 10,000 whopping years in Nairobi.", good,0.9856686890574096, good,0.993778422663717, bad,0.018175269758478274, bad,0.025125252169445722, good,0.713722962243131, good,0.8486001919651479, good,0.9558096792808463
1849,spentLondon,1,whopping,"10,000",hours,adj-quant,num-high,noun-measure,"The diplomat worked for a whopping 10,000 hours in Nairobi.","The diplomat worked for 10,000 whopping hours in Nairobi.","The diplomat worked for a whopping 10,000 hour in Nairobi.","The diplomat worked for a 10,000 hours in Nairobi.","The diplomat worked for 10,000 hours in Nairobi.","The diplomat worked for whopping 10,000 hours in Nairobi.","The diplomat worked for a 10,000 whopping hours in Nairobi.", good,0.9978324001449093, good,0.995606506256009, bad,0.05044554581963412, good,0.7112764330601304, good,0.9941371867596436, good,0.9892231627204396, good,0.9812441810924188
1850,spentLondon,1,whopping,21,days,adj-quant,num-med_odd,noun-measure,The diplomat worked for a whopping 21 days in Nairobi.,The diplomat worked for 21 whopping days in Nairobi.,The diplomat worked for a whopping 21 day in Nairobi.,The diplomat worked for a 21 days in Nairobi.,The diplomat worked for 21 days in Nairobi.,The diplomat worked for whopping 21 days in Nairobi.,The diplomat worked for a 21 whopping days in Nairobi., good,0.9971631537745076, good,0.9960829328004926, bad,0.4087385064754814, bad,0.24465129845127231, good,0.9984158734551305, good,0.9866957351159004, good,0.8952913436923641
1851,spentLondon,1,whopping,21,weeks,adj-quant,num-med_odd,noun-measure,The diplomat worked for a whopping 21 weeks in Nairobi.,The diplomat worked for 21 whopping weeks in Nairobi.,The diplomat worked for a whopping 21 week in Nairobi.,The diplomat worked for a 21 weeks in Nairobi.,The diplomat worked for 21 weeks in Nairobi.,The diplomat worked for whopping 21 weeks in Nairobi.,The diplomat worked for a 21 whopping weeks in Nairobi., good,0.9968963024583801, good,0.9961512981111104, good,0.6302178977192218, good,0.7233107086275593, good,0.9978486721300998, good,0.9893740218517836, good,0.9457565620798206
1852,spentLondon,1,whopping,21,months,adj-quant,num-med_odd,noun-measure,The diplomat worked for a whopping 21 months in Nairobi.,The diplomat worked for 21 whopping months in Nairobi.,The diplomat worked for a whopping 21 month in Nairobi.,The diplomat worked for a 21 months in Nairobi.,The diplomat worked for 21 months in Nairobi.,The diplomat worked for whopping 21 months in Nairobi.,The diplomat worked for a 21 whopping months in Nairobi., good,0.9976376707020612, good,0.9967942000851853, good,0.9786169858320058, bad,0.4075716609271597, good,0.9984052057380381, good,0.9920218933812754, good,0.975183139732612
1853,spentLondon,1,whopping,21,years,adj-quant,num-med_odd,noun-measure,The diplomat worked for a whopping 21 years in Nairobi.,The diplomat worked for 21 whopping years in Nairobi.,The diplomat worked for a whopping 21 year in Nairobi.,The diplomat worked for a 21 years in Nairobi.,The diplomat worked for 21 years in Nairobi.,The diplomat worked for whopping 21 years in Nairobi.,The diplomat worked for a 21 whopping years in Nairobi., good,0.9973453667869916, good,0.9968378879406656, good,0.756499656362772, bad,0.014068576498946106, good,0.999016332418456, good,0.9913318558811194, good,0.9281899125397066
1854,spentLondon,1,whopping,21,hours,adj-quant,num-med_odd,noun-measure,The diplomat worked for a whopping 21 hours in Nairobi.,The diplomat worked for 21 whopping hours in Nairobi.,The diplomat worked for a whopping 21 hour in Nairobi.,The diplomat worked for a 21 hours in Nairobi.,The diplomat worked for 21 hours in Nairobi.,The diplomat worked for whopping 21 hours in Nairobi.,The diplomat worked for a 21 whopping hours in Nairobi., good,0.9970121746609714, good,0.9956203356251097, good,0.632434241369217, bad,0.13094133729019541, good,0.9983376720002902, good,0.9909205850884518, good,0.9510155132538753
1855,spentLondon,1,whopping,51,days,adj-quant,num-med_odd,noun-measure,The diplomat worked for a whopping 51 days in Nairobi.,The diplomat worked for 51 whopping days in Nairobi.,The diplomat worked for a whopping 51 day in Nairobi.,The diplomat worked for a 51 days in Nairobi.,The diplomat worked for 51 days in Nairobi.,The diplomat worked for whopping 51 days in Nairobi.,The diplomat worked for a 51 whopping days in Nairobi., good,0.9977572968251556, good,0.9968743679903501, good,0.8110766876224501, bad,0.24318534726833918, good,0.9987582450165581, good,0.9904656806050903, good,0.8173346088599429
1856,spentLondon,1,whopping,51,weeks,adj-quant,num-med_odd,noun-measure,The diplomat worked for a whopping 51 weeks in Nairobi.,The diplomat worked for 51 whopping weeks in Nairobi.,The diplomat worked for a whopping 51 week in Nairobi.,The diplomat worked for a 51 weeks in Nairobi.,The diplomat worked for 51 weeks in Nairobi.,The diplomat worked for whopping 51 weeks in Nairobi.,The diplomat worked for a 51 whopping weeks in Nairobi., good,0.9971925986422697, good,0.9966459009996268, good,0.6968774351180194, bad,0.06982233179480124, good,0.9965113140554633, good,0.9893604902758226, good,0.8808654314018949
1857,spentLondon,1,whopping,51,months,adj-quant,num-med_odd,noun-measure,The diplomat worked for a whopping 51 months in Nairobi.,The diplomat worked for 51 whopping months in Nairobi.,The diplomat worked for a whopping 51 month in Nairobi.,The diplomat worked for a 51 months in Nairobi.,The diplomat worked for 51 months in Nairobi.,The diplomat worked for whopping 51 months in Nairobi.,The diplomat worked for a 51 whopping months in Nairobi., good,0.99832104262852, good,0.9974408539119062, good,0.9493974583313567, bad,0.20559124069777612, good,0.9988199344256338, good,0.9956269510464077, good,0.9293641558998883
1858,spentLondon,1,whopping,51,years,adj-quant,num-med_odd,noun-measure,The diplomat worked for a whopping 51 years in Nairobi.,The diplomat worked for 51 whopping years in Nairobi.,The diplomat worked for a whopping 51 year in Nairobi.,The diplomat worked for a 51 years in Nairobi.,The diplomat worked for 51 years in Nairobi.,The diplomat worked for whopping 51 years in Nairobi.,The diplomat worked for a 51 whopping years in Nairobi., good,0.9980287416867938, good,0.9971428880353725, good,0.5834185824893432, bad,0.00806775009866223, good,0.9988800167499222, good,0.9941931542820684, good,0.8199223404312238
1859,spentLondon,1,whopping,51,hours,adj-quant,num-med_odd,noun-measure,The diplomat worked for a whopping 51 hours in Nairobi.,The diplomat worked for 51 whopping hours in Nairobi.,The diplomat worked for a whopping 51 hour in Nairobi.,The diplomat worked for a 51 hours in Nairobi.,The diplomat worked for 51 hours in Nairobi.,The diplomat worked for whopping 51 hours in Nairobi.,The diplomat worked for a 51 whopping hours in Nairobi., good,0.9979358153653818, good,0.9967198113124789, good,0.8892776099991818, bad,0.16446719683510413, good,0.9987603899520683, good,0.9938697978338212, good,0.8593050910779627
1860,spentLondon,1,whopping,512,days,adj-quant,num-med_odd,noun-measure,The diplomat worked for a whopping 512 days in Nairobi.,The diplomat worked for 512 whopping days in Nairobi.,The diplomat worked for a whopping 512 day in Nairobi.,The diplomat worked for a 512 days in Nairobi.,The diplomat worked for 512 days in Nairobi.,The diplomat worked for whopping 512 days in Nairobi.,The diplomat worked for a 512 whopping days in Nairobi., good,0.9977152759641768, good,0.9969348087204762, good,0.8198151016026677, good,0.8244771674232105, good,0.9983955483110314, good,0.9878079013209309, good,0.9833200892169655
1861,spentLondon,1,whopping,512,weeks,adj-quant,num-med_odd,noun-measure,The diplomat worked for a whopping 512 weeks in Nairobi.,The diplomat worked for 512 whopping weeks in Nairobi.,The diplomat worked for a whopping 512 week in Nairobi.,The diplomat worked for a 512 weeks in Nairobi.,The diplomat worked for 512 weeks in Nairobi.,The diplomat worked for whopping 512 weeks in Nairobi.,The diplomat worked for a 512 whopping weeks in Nairobi., good,0.9964510532509739, good,0.9969830285327882, good,0.7944851692111872, good,0.561490872781426, good,0.9981843065693294, good,0.9878152338461971, good,0.9814803341422278
1862,spentLondon,1,whopping,512,months,adj-quant,num-med_odd,noun-measure,The diplomat worked for a whopping 512 months in Nairobi.,The diplomat worked for 512 whopping months in Nairobi.,The diplomat worked for a whopping 512 month in Nairobi.,The diplomat worked for a 512 months in Nairobi.,The diplomat worked for 512 months in Nairobi.,The diplomat worked for whopping 512 months in Nairobi.,The diplomat worked for a 512 whopping months in Nairobi., good,0.9970702342646691, good,0.9978428304417181, good,0.5976313181463343, bad,0.3696806605468358, good,0.9960251138565627, good,0.9833470886073146, good,0.9875365206045765
1863,spentLondon,1,whopping,512,years,adj-quant,num-med_odd,noun-measure,The diplomat worked for a whopping 512 years in Nairobi.,The diplomat worked for 512 whopping years in Nairobi.,The diplomat worked for a whopping 512 year in Nairobi.,The diplomat worked for a 512 years in Nairobi.,The diplomat worked for 512 years in Nairobi.,The diplomat worked for whopping 512 years in Nairobi.,The diplomat worked for a 512 whopping years in Nairobi., good,0.9938072728676027, good,0.9965142342364968, bad,0.09625417937393055, bad,0.00696090984820863, good,0.8441068861895266, good,0.9477803678993556, good,0.970044300411748
1864,spentLondon,1,whopping,512,hours,adj-quant,num-med_odd,noun-measure,The diplomat worked for a whopping 512 hours in Nairobi.,The diplomat worked for 512 whopping hours in Nairobi.,The diplomat worked for a whopping 512 hour in Nairobi.,The diplomat worked for a 512 hours in Nairobi.,The diplomat worked for 512 hours in Nairobi.,The diplomat worked for whopping 512 hours in Nairobi.,The diplomat worked for a 512 whopping hours in Nairobi., good,0.9976810622001773, good,0.99672338764925, good,0.6045437485995472, bad,0.14686912142910336, good,0.9984094368884252, good,0.9812587840769823, good,0.9776663574041522
1865,spentLondon,1,whopping,"1,429",days,adj-quant,num-high_odd,noun-measure,"The diplomat worked for a whopping 1,429 days in Nairobi.","The diplomat worked for 1,429 whopping days in Nairobi.","The diplomat worked for a whopping 1,429 day in Nairobi.","The diplomat worked for a 1,429 days in Nairobi.","The diplomat worked for 1,429 days in Nairobi.","The diplomat worked for whopping 1,429 days in Nairobi.","The diplomat worked for a 1,429 whopping days in Nairobi.", good,0.997638742065731, good,0.9971284660632214, good,0.9373252167363992, good,0.952923434603374, good,0.9932146233370103, good,0.9927953081293658, good,0.9818206154226999
1866,spentLondon,1,whopping,"1,429",weeks,adj-quant,num-high_odd,noun-measure,"The diplomat worked for a whopping 1,429 weeks in Nairobi.","The diplomat worked for 1,429 whopping weeks in Nairobi.","The diplomat worked for a whopping 1,429 week in Nairobi.","The diplomat worked for a 1,429 weeks in Nairobi.","The diplomat worked for 1,429 weeks in Nairobi.","The diplomat worked for whopping 1,429 weeks in Nairobi.","The diplomat worked for a 1,429 whopping weeks in Nairobi.", good,0.9963002502021719, good,0.9961618473095996, good,0.6254157815166952, good,0.8360154710734087, good,0.9911374271892749, good,0.991709804778169, good,0.9854644244758516
1867,spentLondon,1,whopping,"1,429",months,adj-quant,num-high_odd,noun-measure,"The diplomat worked for a whopping 1,429 months in Nairobi.","The diplomat worked for 1,429 whopping months in Nairobi.","The diplomat worked for a whopping 1,429 month in Nairobi.","The diplomat worked for a 1,429 months in Nairobi.","The diplomat worked for 1,429 months in Nairobi.","The diplomat worked for whopping 1,429 months in Nairobi.","The diplomat worked for a 1,429 whopping months in Nairobi.", good,0.9969085214912435, good,0.9961700141767496, bad,0.11435048685625682, bad,0.4051769186973526, good,0.987874005661832, good,0.9910291235912146, good,0.9824683406646373
1868,spentLondon,1,whopping,"1,429",years,adj-quant,num-high_odd,noun-measure,"The diplomat worked for a whopping 1,429 years in Nairobi.","The diplomat worked for 1,429 whopping years in Nairobi.","The diplomat worked for a whopping 1,429 year in Nairobi.","The diplomat worked for a 1,429 years in Nairobi.","The diplomat worked for 1,429 years in Nairobi.","The diplomat worked for whopping 1,429 years in Nairobi.","The diplomat worked for a 1,429 whopping years in Nairobi.", good,0.9859857261555074, good,0.995557453434081, bad,0.1761232948989122, bad,0.09254214074140277, good,0.9429266434401792, good,0.9373116331177854, good,0.9643819810054236
1869,spentLondon,1,whopping,"1,429",hours,adj-quant,num-high_odd,noun-measure,"The diplomat worked for a whopping 1,429 hours in Nairobi.","The diplomat worked for 1,429 whopping hours in Nairobi.","The diplomat worked for a whopping 1,429 hour in Nairobi.","The diplomat worked for a 1,429 hours in Nairobi.","The diplomat worked for 1,429 hours in Nairobi.","The diplomat worked for whopping 1,429 hours in Nairobi.","The diplomat worked for a 1,429 whopping hours in Nairobi.", good,0.995904235914839, good,0.9952592490024532, good,0.9229567625971272, good,0.6362328667291396, good,0.9917666680734154, good,0.9871611315727683, good,0.9761303072053673
